29.8047,23.8687
42.3947,23.9474
50.8947,12.0724
71.439,21.9817
100.985,25.8083
114.235,51.5583
138,50
160.981,42.5802
168.981,29.3302
108.476,140.787
108.476,160.037
119.476,160.037
138,150
150.521,140.747
153.021,140.747
153.021,170.372
108.476,179.287
199.087,186.244
262.353,164.441
287,150
268.353,129.066
262.353,129.066
256.353,129.066
239.093,135
201.752,77.6854
